,PropertyName,ZIPCode,Filter_Installed,Outdoor
3240,Ocean Breeze Park,10305.0,False,False
3241,Ocean Breeze Park,10305.0,False,False
3242,Sylvan Grove Cemetery,10314.0,True,True
3243,Stapleton Esplanade,10304.0,True,True
3244,Brookfield Park,10308.0,False,False
3246,Brookfield Park,10308.0,False,False
3247,Aqueduct Walk,10453.0,False,True
3248,Aqueduct Walk,10453.0,False,True
3249,Aqueduct Walk,10453.0,False,True
3250,Aqueduct Walk,10453.0,False,True
3251,Bronx Park,10462.0,False,True
3252,Bronx Park,10467.0,True,True
3253,Bronx Park,10467.0,False,True
3254,Bronx Park,10467.0,False,True
3255,Bronx Park,10467.0,False,True
3256,Bronx Park,10467.0,False,True
3257,Bronx Park,10467.0,False,True
3258,Bronx Park,10462.0,True,True
3259,Bronx Park,10462.0,False,True
3260,Bronx Park,10462.0,False,True
3261,Bronx Park,10462.0,False,True
3262,Bronx Park,10462.0,False,True
3263,Bronx Park,10462.0,False,True
3264,Bronx Park,10462.0,False,True
3265,Bronx Park,10462.0,False,False
3266,Bronx Park,10462.0,False,False
3267,Bronx Park,10462.0,False,False
3268,Bronx Park,10462.0,False,False
3269,Bronx Park,10462.0,False,False
3270,Bronx Park,10462.0,False,False
3271,Bronx Park,10462.0,False,False
3272,Bronx Park,10462.0,False,False
3273,Bronx Park,10462.0,False,False
3274,Bronx Park,10462.0,False,False
3276,Bronx River Parkway,10467.0,False,True
3277,Bronx River Parkway,10467.0,False,True
3278,Bronx River Parkway,10467.0,False,True
3279,Bronx River Parkway,10467.0,False,True
3280,Bronx River Parkway,10467.0,False,True
3281,Bronx River Parkway,10467.0,False,True
3282,Bronx River Parkway,10472.0,False,True
3283,Bronx River Parkway,10473.0,False,True
3284,Bronx River Parkway,10472.0,False,True
3285,Bronx River Parkway,10472.0,False,True
3286,Bronx River Parkway,10472.0,False,True
3287,Bronx River Parkway,10473.0,False,True
3288,Bryan Park,10458.0,True,True
3289,Claremont Park,10457.0,False,True
3290,Claremont Park,10457.0,False,True
3291,Claremont Park,10457.0,False,True
3292,Claremont Park,10457.0,False,False
3293,Claremont Park,10457.0,False,False
3294,Claremont Park,10457.0,False,False
3295,Monsignor Raul Del Valle Square,10459.0,False,True
3296,Tremont Park,10457.0,False,True
3297,Tremont Park,10457.0,True,True
3298,Tremont Park,10457.0,False,True
3299,Crotona Park,10456.0,True,True
3300,Crotona Park,10456.0,False,True
3301,Crotona Park,10456.0,False,True
3302,Crotona Park,10457.0,False,True
3303,Crotona Park,10457.0,True,True
3304,Crotona Park,10457.0,False,True
3305,Crotona Park,10457.0,False,True
3306,Crotona Park,10457.0,False,True
3307,Crotona Park,10457.0,False,True
3308,Crotona Park,10457.0,False,True
3309,Crotona Park,10457.0,False,True
3310,Crotona Park,10457.0,False,True
3311,Crotona Park,10457.0,False,True
3312,Crotona Park,10457.0,False,True
3313,Crotona Park,10457.0,True,True
3314,Crotona Park,10457.0,False,True
3315,Crotona Park,10457.0,False,True
3316,Crotona Park,10457.0,False,True
3317,Crotona Park,10457.0,False,True
3318,Crotona Park,10457.0,False,True
3319,Crotona Park,10457.0,True,True
3320,Crotona Park,10457.0,True,True
3321,Crotona Park,10457.0,True,False
3322,Crotona Park,10457.0,False,False
3323,Crotona Park,10457.0,False,False
3324,Crotona Park,10457.0,False,False
3325,Crotona Park,10457.0,False,False
3326,Devoe Park,10468.0,False,True
3327,Devoe Park,10468.0,False,True
3328,Devoe Park,10468.0,False,True
3329,Devoe Park,10468.0,False,True
3330,Devoe Park,10468.0,False,False
3331,Horseshoe Playground,10459.0,False,True
3332,Owen F. Dolen Park,10461.0,False,True
3333,Owen F. Dolen Park,10461.0,False,False
3334,Owen F. Dolen Park,10461.0,False,False
3335,Owen F. Dolen Park,10461.0,False,False
3336,Owen F. Dolen Park,10461.0,False,False
3337,Richman (Echo) Park,10457.0,False,True
3338,Ewen Park,10463.0,False,True
3339,Fort Independence Playground,10468.0,False,True
3340,Fort Independence Playground,10463.0,False,True
3341,Drew Playground,10456.0,False,True
3342,Benjamin Gladstone Square,10459.0,False,True
3343,Hines Park,10456.0,False,True
3344,Joyce Kilmer Park,10451.0,False,True
3345,Joyce Kilmer Park,10451.0,False,True
3346,Lyons Square Playground,10459.0,False,True
3347,Lyons Square Playground,10459.0,False,True
3348,Lyons Square Playground,10459.0,False,True
3349,Lyons Square Playground,10459.0,False,True
3350,Macombs Dam Park,10452.0,False,True
3351,Macombs Dam Park,10451.0,False,True
3352,Macombs Dam Park,10451.0,False,True
3353,Macombs Dam Park,10451.0,True,True
3354,Macombs Dam Park,10451.0,False,True
3355,Macombs Dam Park,10451.0,False,True
3356,Macombs Dam Park,10451.0,False,True
3357,Macombs Dam Park,10451.0,False,True
3358,Macombs Dam Park,10452.0,True,True
3359,Railroad Park,10451.0,True,True
3360,Mosholu Parkway,10458.0,False,True
3362,Mosholu Parkway,10467.0,False,True
3363,Mosholu Parkway,10467.0,False,True
3364,Mosholu Parkway,10467.0,False,True
3365,Mullaly Park,10452.0,True,True
3366,Mullaly Park,10452.0,False,True
3367,Mullaly Park,10452.0,False,True
3368,Mullaly Park,10452.0,False,True
3369,Mullaly Park,10452.0,False,True
3370,Mullaly Park,10452.0,False,True
3371,Mullaly Park,10452.0,False,True
3372,Mullaly Park,10452.0,False,False
3373,Mullaly Park,10452.0,False,False
3374,Mullaly Park,10452.0,False,False
3375,Mullaly Park,10452.0,False,False
3376,Mullaly Park,10452.0,False,False
3377,Mullaly Park,10452.0,False,True
3378,Washington's Walk,10468.0,True,True
3379,Washington's Walk,10468.0,False,True
3380,Pelham Bay Park,10465.0,False,True
3381,Pelham Bay Park,10465.0,False,True
3382,Pelham Bay Park,10465.0,False,True
3383,Pelham Bay Park,10465.0,False,True
3384,Pelham Bay Park,10465.0,False,True
3385,Pelham Bay Park,10465.0,False,True
3386,Pelham Bay Park,10464.0,False,True
3387,Pelham Bay Park,10464.0,False,True
3388,Pelham Bay Park,10465.0,False,True
3389,Pelham Bay Park,10465.0,False,True
3390,Pelham Bay Park,10465.0,False,True
3391,Pelham Bay Park,10465.0,False,True
3392,Pelham Bay Park,10465.0,False,True
3393,Pelham Bay Park,10464.0,False,True
3394,Pelham Bay Park,10464.0,False,True
3395,Pelham Bay Park,10464.0,False,True
3396,Pelham Bay Park,10464.0,False,True
3397,Pelham Bay Park,10464.0,False,True
3398,Pelham Bay Park,10464.0,False,True
3399,Pelham Bay Park,10464.0,True,True
3400,Pelham Bay Park,10464.0,True,True
3401,Pelham Bay Park,10464.0,False,True
3402,Pelham Bay Park,10464.0,False,True
3403,Pelham Bay Park,10464.0,False,True
3404,Pelham Bay Park,10464.0,False,True
3405,Pelham Bay Park,10464.0,False,True
3406,Pelham Bay Park,10464.0,False,True
3407,Pelham Bay Park,10464.0,False,True
3408,Pelham Bay Park,10464.0,False,True
3409,Pelham Bay Park,10464.0,False,True
3410,Pelham Bay Park,10464.0,False,True
3411,Pelham Bay Park,10464.0,False,True
3412,Pelham Bay Park,10464.0,False,True
3413,Pelham Bay Park,10464.0,False,True
3414,Pelham Bay Park,10464.0,False,True
3415,Pelham Bay Park,10464.0,False,True
3416,Pelham Bay Park,10464.0,False,True
3417,Pelham Bay Park,10464.0,False,True
3418,Pelham Bay Park,10464.0,False,True
3419,Pelham Bay Park,10465.0,False,True
3420,Pelham Bay Park,10465.0,False,True
3421,Pelham Bay Park,10464.0,True,False
3422,Pelham Bay Park,10465.0,False,False
3423,Pelham Bay Park,10464.0,False,False
3424,Pelham Bay Park,10464.0,False,False
3425,Pelham Bay Park,10464.0,False,True
3426,Pelham Bay Park,10464.0,False,False
3427,Pelham Bay Park,10464.0,False,False
3428,Pelham Bay Park,10464.0,False,False
3429,Poe Park,10458.0,False,True
3430,Poe Park,10458.0,False,True
3431,Poe Park,10458.0,False,False
3432,Pulaski Park,10454.0,False,True
3433,Pulaski Park,10454.0,False,True
3434,Rose Hill Park,10458.0,True,True
3435,Rose Hill Park,10458.0,False,False
3436,St. James Park,10468.0,True,True
3437,St. James Park,10468.0,False,True
3438,St. James Park,10468.0,True,True
3439,St. James Park,10468.0,True,True
3440,St. James Park,10468.0,False,False
3441,St. James Park,10468.0,False,False
3442,St. James Park,10468.0,False,False
3443,St. James Park,10468.0,False,False
3444,St. Mary's Park,10454.0,True,True
3445,St. Mary's Park,10454.0,False,True
3446,St. Mary's Park,10454.0,False,True
3447,St. Mary's Park,10454.0,False,True
3448,St. Mary's Park,10454.0,False,True
3449,St. Mary's Park,10454.0,False,True
3450,St. Mary's Park,10454.0,False,False
3451,St. Mary's Park,10454.0,False,False
3452,St. Mary's Park,10454.0,False,False
3453,St. Mary's Park,10454.0,False,False
3454,St. Mary's Park,10454.0,False,False
3455,St. Mary's Park,10454.0,False,False
3456,St. Mary's Park,10454.0,False,False
3457,Seton Falls Park,10466.0,False,True
3458,Franz Sigel Park,10451.0,False,True
3459,Franz Sigel Park,10451.0,False,True
3460,Franz Sigel Park,10451.0,False,True
3461,Franz Sigel Park,10451.0,False,True
3462,O'Neill Triangle,10451.0,True,True
3463,Beatty Plaza,10456.0,False,True
3464,D'Auria-Murphy Triangle,10458.0,False,True
3465,Henry Hudson Park,10463.0,False,True
3466,Henry Hudson Park,10463.0,False,True
3467,Henry Hudson Park,10463.0,False,True
3468,Henry Hudson Park,10463.0,False,True
3469,Henry Hudson Park,10463.0,False,True
3470,Henry Hudson Park,10463.0,True,True
3471,Mount Eden Malls,10457.0,False,True
3472,Slattery Playground,10458.0,True,True
3473,Slattery Playground,10458.0,True,True
3474,Charlton Garden,10456.0,False,True
3475,Zimmerman Playground,10467.0,False,True
3476,Pugsley Creek Park,10473.0,False,True
3477,Van Cortlandt Park,10471.0,False,True
3478,Van Cortlandt Park,10471.0,False,True
3479,Van Cortlandt Park,10470.0,False,True
3480,Van Cortlandt Park,10470.0,False,True
3481,Van Cortlandt Park,10470.0,False,True
3482,Van Cortlandt Park,10471.0,False,True
3483,Van Cortlandt Park,10470.0,False,True
3484,Van Cortlandt Park,10471.0,False,True
3485,Van Cortlandt Park,10471.0,False,True
3486,Van Cortlandt Park,10471.0,False,True
3487,Van Cortlandt Park,10471.0,False,True
3488,Van Cortlandt Park,10471.0,False,True
3489,Van Cortlandt Park,10471.0,False,True
3490,Van Cortlandt Park,10471.0,False,True
3491,Van Cortlandt Park,10471.0,False,True
3492,Van Cortlandt Park,10471.0,False,True
3493,Van Cortlandt Park,10471.0,False,True
3494,Van Cortlandt Park,10471.0,False,True
3495,Van Cortlandt Park,10471.0,False,True
3496,Van Cortlandt Park,10471.0,False,True
3497,Van Cortlandt Park,10471.0,False,True
3498,Van Cortlandt Park,10471.0,False,True
3499,Van Cortlandt Park,10471.0,False,True
3500,Van Cortlandt Park,10471.0,False,True
3501,Van Cortlandt Park,10471.0,False,True
3502,Van Cortlandt Park,10471.0,False,True
3503,Van Cortlandt Park,10470.0,False,True
3504,Van Cortlandt Park,10471.0,False,True
3505,Van Cortlandt Park,10471.0,False,True
3506,Van Cortlandt Park,10471.0,False,True
3507,Van Cortlandt Park,10471.0,False,True
3508,Van Cortlandt Park,10471.0,False,True
3509,Van Cortlandt Park,10471.0,False,True
3510,Van Cortlandt Park,10471.0,True,True
3511,Van Cortlandt Park,10471.0,False,True
3512,Van Cortlandt Park,10471.0,False,True
3513,Van Cortlandt Park,10471.0,True,True
3514,Van Cortlandt Park,10471.0,True,False
3515,Van Cortlandt Park,10471.0,True,False
3516,Van Cortlandt Park,10471.0,False,False
3517,Van Cortlandt Park,10471.0,False,False
3518,Van Cortlandt Park,10470.0,False,False
3519,Van Cortlandt Park,10471.0,False,False
3520,Van Nest Park,10462.0,False,True
3521,Bridge Park,10453.0,False,True
3522,Bridge Park,10453.0,False,True
3523,Bridge Park,10452.0,False,True
3524,Williamsbridge Square,10467.0,False,False
3525,Ciccarone Park,10458.0,True,True
3526,Ciccarone Park,10458.0,True,True
3527,People's Park,10454.0,False,True
3528,People's Park,10454.0,False,True
3529,Soundview Park,10473.0,False,True
3530,Williamsbridge Oval,10467.0,False,True
3531,Williamsbridge Oval,10467.0,False,True
3532,Williamsbridge Oval,10467.0,False,True
3533,Williamsbridge Oval,10467.0,False,True
3534,Williamsbridge Oval,10467.0,False,True
3535,Williamsbridge Oval,10467.0,False,True
3536,Williamsbridge Oval,10467.0,True,True
3537,Williamsbridge Oval,10467.0,True,True
3538,Williamsbridge Oval,10467.0,False,False
3539,Williamsbridge Oval,10467.0,False,False
3540,Williamsbridge Oval,10467.0,False,False
3541,Hawkins Park,10464.0,False,True
3542,Belmont Playground,10457.0,False,True
3543,Belmont Playground,10457.0,False,True
3544,Belmont Playground,10457.0,False,True
3545,Belmont Playground,10457.0,False,True
3546,Cedar Playground,10453.0,False,True
3547,Cedar Playground,10453.0,False,True
3548,Cedar Playground,10453.0,False,True
3549,Hilton White Playground,10456.0,False,True
3550,Hunts Point Playground,10474.0,False,True
3551,Hunts Point Playground,10474.0,False,True
3552,Hunts Point Playground,10474.0,False,True
3553,Hunts Point Playground,10474.0,False,True
3554,Goble Playground,10452.0,False,True
3555,Mott Playground,10456.0,False,True
3556,Rev J Polite Playground,10459.0,True,True
3557,Rev J Polite Playground,10459.0,False,True
3558,Soundview Park,10473.0,False,True
3559,Soundview Park,10473.0,True,True
3560,Soundview Park,10473.0,False,True
3561,Soundview Park,10473.0,False,True
3562,Soundview Park,10473.0,False,True
3563,Soundview Park,10473.0,False,True
3564,Soundview Park,10473.0,True,True
3565,Soundview Park,10473.0,False,True
3566,Soundview Park,10473.0,False,True
3567,Soundview Park,10473.0,False,True
3568,Soundview Park,10473.0,False,False
3569,Alexander's Alley,10454.0,False,True
3570,Highbridge Park,10452.0,False,True
3571,Bufano Park,10461.0,False,True
3572,Colucci Playground,10461.0,False,True
3573,Colucci Playground,10461.0,False,True
3574,Colucci Playground,10461.0,True,True
3575,Noble Playground,10460.0,True,True
3576,Noble Playground,10460.0,False,True
3577,Noble Playground,10460.0,True,True
3578,Noble Playground,10460.0,False,True
3579,Watson Gleason Playground,10472.0,True,True
3580,Watson Gleason Playground,10472.0,False,True
3581,Watson Gleason Playground,10472.0,False,True
3582,Ferry Point Park,10465.0,False,True
3583,Ferry Point Park,10465.0,False,True
3584,Ferry Point Park,10465.0,False,True
3585,Ferry Point Park,10465.0,False,True
3586,Ferry Point Park,10465.0,False,True
3587,Ferry Point Park,10465.0,False,True
3588,Nelson Playground,10452.0,False,True
3589,Ferry Point Park,10465.0,False,True
3590,Ferry Point Park,10465.0,True,True
3591,Lozada Playground,10454.0,True,True
3592,Lozada Playground,10454.0,False,True
3593,Harris Park,10468.0,True,True
3594,Harris Park,10468.0,False,True
3595,Harris Park,10468.0,False,True
3596,Harris Park,10468.0,False,True
3597,Harris Park,10468.0,False,True
3598,Harris Park,10468.0,False,True
3599,Harris Park,10468.0,False,True
3600,Jerome Park,10468.0,False,True
3601,Rienzi Playground,10466.0,False,True
3602,Rienzi Playground,10466.0,False,True
3603,Flynn Playground,10451.0,False,True
3604,Flynn Playground,10451.0,False,True
3605,Starlight Park,10459.0,False,True
3606,Starlight Park,10459.0,False,True
3607,Jennie Jerome Playground,10453.0,False,True
3609,Morris Mesa,10457.0,False,True
3610,Virginia Park,10462.0,False,True
3611,Virginia Park,10472.0,False,True
3612,Virginia Playground,10462.0,True,True
3613,Havemeyer Playground,10462.0,False,True
3614,Fordham Landing Playground,10468.0,False,True
3615,Cooney Grauer Field,10463.0,False,True
3616,Bailey Playground,10463.0,False,True
3617,Bailey Playground,10463.0,False,True
3618,P.O. Serrano Playground,10473.0,True,True
3619,P.O. Serrano Playground,10473.0,False,True
3620,P.O. Serrano Playground,10473.0,False,True
3621,P.O. Serrano Playground,10473.0,False,True
3622,Vinmont Veteran Park,10471.0,False,True
3623,Vinmont Veteran Park,10471.0,False,True
3624,Vinmont Veteran Park,10471.0,False,True
3625,Merriam Playground,10452.0,True,True
3626,Merriam Playground,10452.0,False,True
3627,Merriam Playground,10452.0,False,True
3628,Merriam Playground,10452.0,False,True
3629,Melrose Playground,10451.0,True,True
3630,Patterson Playground,10451.0,False,True
3631,Eastchester Playground,10469.0,True,True
3632,Mazzei Playground,10469.0,False,True
3633,Mazzei Playground,10469.0,False,True
3634,Sedgwick Playground,10453.0,False,True
3635,Playground 174,10472.0,False,True
3636,Playground 174,10472.0,False,True
3637,Caserta Playground,10462.0,False,True
3638,Gun Hill Playground,10467.0,False,True
3639,Parkside Playground,10467.0,False,True
3640,Loreto Playground,10461.0,False,True
3641,Loreto Playground,10461.0,False,True
3642,Loreto Playground,10461.0,False,True
3643,Loreto Playground,10461.0,False,True
3644,Dawson Playground,10459.0,False,True
3645,Edenwald Playground,10466.0,False,True
3646,Behagen Playground,10456.0,False,True
3647,Behagen Playground,10456.0,False,True
3648,Behagen Playground,10456.0,False,True
3649,Behagen Playground,10456.0,False,True
3650,Behagen Playground,10456.0,False,True
3651,Nelson Playground,10452.0,False,True
3652,Agnes Haywood Playground,10467.0,False,True
3653,Agnes Haywood Playground,10467.0,False,True
3654,The Pearly Gates,10461.0,False,True
3655,The Pearly Gates,10461.0,False,True
3656,Spuyten Duyvil Playground,10463.0,False,True
3657,Spuyten Duyvil Playground,10463.0,False,False
3658,Spuyten Duyvil Playground,10463.0,False,True
3659,Allerton Playground,10469.0,False,True
3660,Webster Playground,10458.0,True,True
3661,Webster Playground,10458.0,False,True
3662,Riverbend Playground,10463.0,True,True
3663,Taylor Playground,10460.0,False,True
3664,Castle Hill Playground,10462.0,False,True
3665,Matthews Muliner Playground,10462.0,False,True
3666,Matthews Muliner Playground,10462.0,False,True
3667,Playground 52 LII,10455.0,False,True
3668,Playground 52 LII,10455.0,False,True
3669,Playground 52 LII,10455.0,False,True
3670,Whalen Playground,10467.0,False,True
3671,Millbrook Playground,10454.0,False,True
3672,Millbrook Playground,10454.0,False,True
3673,Millbrook Playground,10454.0,False,True
3674,Bruckner Playground,10465.0,False,True
3675,Bruckner Playground,10465.0,False,True
3676,Dunbar Playground,10456.0,False,True
3677,Dunbar Playground,10456.0,False,True
3678,Riverdale Playground,10463.0,False,True
3679,Riverdale Playground,10463.0,False,True
3680,Givan Square,10469.0,False,True
3681,Seton Park,10471.0,False,True
3682,Givan Square,10469.0,False,True
3683,Wakefield Playground,10470.0,False,True
3684,Wakefield Playground,10470.0,False,True
3685,Wakefield Playground,10470.0,False,True
3686,Tiffany Playground,10459.0,False,True
3687,Bicentennial Veterans Memorial Park,10465.0,False,True
3688,Bicentennial Veterans Memorial Park,10465.0,False,True
3689,Bicentennial Veterans Memorial Park,10465.0,False,True
3690,Stars & Stripes Playground,10466.0,False,True
3691,Stars & Stripes Playground,10466.0,False,True
3692,Stars & Stripes Playground,10466.0,False,True
3693,Captain Rivera Playground,10455.0,True,True
3694,Colgate Close,10472.0,False,True
3695,Colgate Close,10472.0,False,True
3696,Colgate Close,10472.0,False,True
3697,Haffen Park,10469.0,False,True
3698,Haffen Park,10469.0,False,True
3699,Haffen Park,10469.0,False,True
3700,Haffen Park,10469.0,False,True
3701,Haffen Park,10469.0,False,True
3702,Haffen Park,10469.0,False,True
3703,Haffen Park,10469.0,False,True
3704,Haffen Park,10469.0,False,False
3705,Haffen Park,10469.0,True,False
3706,Haffen Park,10469.0,True,False
3707,Haffen Park,10469.0,False,False
3708,Clark Playground,10454.0,False,True
3709,Clark Playground,10454.0,False,True
3710,Seton Park,10471.0,False,True
3711,Seton Park,10471.0,False,True
3713,Marble Hill Playground,10463.0,False,True
3714,Marble Hill Playground,10463.0,False,True
3715,Marble Hill Playground,10463.0,False,True
3716,Randall Playground,10473.0,False,True
3717,Story Playground,10473.0,False,True
3718,Black Rock Playground,10472.0,False,True
3719,Morgan Playground,10456.0,False,True
3720,Morgan Playground,10456.0,False,True
3721,Stebbins Playground,10459.0,False,True
3722,Magenta Playground,10467.0,False,True
3723,Abigail Playground,10455.0,True,True
3724,Abigail Playground,10455.0,False,True
3725,Willis Playground,10454.0,False,True
3726,Willis Playground,10454.0,False,True
3727,Arcilla Playground,10456.0,True,True
3728,Arcilla Playground,10456.0,False,True
3729,Space Time Playground,10473.0,True,True
3730,Gouverneur Playground,10456.0,True,True
3731,MacLaughlin Playground,10471.0,False,True
3732,MacLaughlin Playground,10471.0,False,True
3733,Burns Playground,10469.0,False,True
3734,Fountain Of Youth Playground,10455.0,False,True
3735,Fountain Of Youth Playground,10455.0,True,True
3736,Grove Hill Playground,10456.0,False,True
3737,Grove Hill Playground,10456.0,False,True
3738,Grove Hill Playground,10456.0,False,True
3739,Mapes Pool,10460.0,False,False
3740,Mapes Pool,10460.0,False,False
3741,Estella Diggs Park,10456.0,True,True
3742,Estella Diggs Park,10456.0,False,True
3743,Grand Playground,10453.0,False,True
3744,Grand Playground,10453.0,True,True
3745,Fox Playground,10455.0,True,True
3746,Fox Playground,10455.0,True,True
3747,Co-op City Field,10475.0,False,True
3748,Co-op City Field,10475.0,False,True
3749,Co-op City Field,10475.0,True,True
3750,Bathgate Playground,10457.0,False,True
3751,Bathgate Playground,10457.0,True,True
3752,Ambrosini Field,10464.0,False,True
3753,Ambrosini Field,10464.0,False,True
3754,Ambrosini Field,10464.0,False,True
3755,Bill Rainey Park,10459.0,False,True
3756,Bill Rainey Park,10459.0,False,True
3757,Bill Rainey Park,10459.0,False,True
3758,Bill Rainey Park,10459.0,True,True
3759,Bill Rainey Park,10459.0,True,True
3760,Bill Rainey Park,10459.0,False,True
3761,Bill Rainey Park,10459.0,False,False
3762,Mount Hope Playground,10453.0,False,True
3763,Mount Hope Playground,10453.0,True,True
3764,Cleopatra Playground,10457.0,False,True
3765,Cleopatra Playground,10457.0,True,True
3766,Julio Carballo Fields,10474.0,False,True
3767,Julio Carballo Fields,10474.0,False,True
3768,Julio Carballo Fields,10474.0,False,False
3769,Julio Carballo Fields,10474.0,False,False
3770,Julio Carballo Fields,10474.0,False,False
3771,West Bronx Recreation Center,10452.0,False,True
3772,West Bronx Recreation Center,10452.0,False,False
3773,Harding Park,10473.0,False,True
3774,Harding Park,10473.0,False,True
3776,Quarry Ballfields,10457.0,False,True
3777,Quarry Ballfields,10457.0,False,True
3778,Galileo Playground,10453.0,False,True
3779,Galileo Playground,10453.0,False,True
3780,Vidalia Park,10460.0,True,True
3781,Vidalia Park,10460.0,True,True
3782,Vidalia Park,10460.0,True,True
3783,Vidalia Park,10460.0,True,True
3784,Eae J Mitchell Park,10460.0,False,True
3785,Grant Park,10456.0,True,True
3786,Grant Park,10456.0,False,True
3787,Ranaqua Playground,10454.0,False,True
3788,Rock Garden Park,10460.0,False,True
3789,Rock Garden Park,10460.0,False,True
3790,Washington Park,10458.0,True,True
3791,Stop & Go Playground,10457.0,False,True
3792,Seabury Playground,10460.0,False,True
3793,Beanstalk Playground,10453.0,False,True
3794,Printers Park,10459.0,False,True
3795,Printers Park,10459.0,False,True
3796,Rev Lena Irons Unity Park,10456.0,True,True
3797,Ogden Plimpton Playground,10452.0,False,True
3798,Morris Garden,10453.0,False,True
3799,Half-Nelson Playground,10453.0,False,True
3800,Half-Nelson Playground,10453.0,True,True
3801,Little Claremont Playground,10457.0,False,True
3802,Little Claremont Playground,10457.0,False,True
3803,Davidson Playground,10453.0,False,True
3804,Thorpe Family Playground,10458.0,False,True
3805,Concrete Plant Park,10459.0,False,True
3806,Concrete Plant Park,10459.0,False,True
3807,Barretto Point Park,10474.0,False,True
3808,Barretto Point Park,10474.0,False,True
3809,Barretto Point Park,,True,False
3810,Barretto Point Park,,False,False
3811,Barretto Point Park,,False,True
3812,Mohegan Triangle,10460.0,True,True
3813,Risse Street Park,10468.0,False,True
3814,Hunts Point Riverside Park,10474.0,False,True
3815,Hunts Point Riverside Park,10474.0,False,True
3816,Mill Pond Park,10451.0,False,True
3817,Mill Pond Park,10451.0,False,True
3818,River Avenue Parks,10451.0,False,True
3819,River Avenue Parks,10451.0,True,True
3820,River Avenue Parks,10451.0,False,True
3821,P.S. 29 Ballfield,10451.0,False,True
3822,The Battery,10004.0,False,True
3824,Hope Ballfield,11237.0,False,True
3825,Hope Ballfield,11237.0,False,True
3826,Central Park,83.0,False,True
3827,Central Park,83.0,False,True
3828,Corporal John A. Seravalli Playground,10014.0,False,True
3829,Norelli-Hargreaves Playground,11435.0,False,True
3830,Weeksville Playground,11233.0,False,True
3831,Jesse Owens Playground,11221.0,False,True
3832,Stockton Playground,11206.0,False,True
3833,Dutch Kills Playground,11106.0,False,True
3834,Nostrand Playground,11210.0,False,True
3835,Lafayette Playground,11214.0,False,True
3837,Lafayette Playground,11214.0,False,True
3838,Hallets Cove Playground,11102.0,False,True
3839,Jacob Joffe Fields,11234.0,False,True
3840,City Line Park,11208.0,False,True
3841,St. Mary's Park,11231.0,False,True
3842,Rory Staunton Field,11372.0,False,True
3843,Newport Playground,11212.0,False,True
3844,Newport Playground,11212.0,False,True
3845,Ten Eyck Playground,11206.0,False,True
3846,Bronx Park,10462.0,False,True
3847,Mount Hope Garden,10453.0,False,True
3848,Saw Mill Playground,10454.0,False,True
3849,Prospect Park,11215.0,False,False
3850,Walton Park,10453.0,False,True
3851,Yolanda García Park,10451.0,False,True
3852,Yolanda García Park,10451.0,False,True
3853,Saw Mill Playground,10454.0,False,True
3854,Luther Gulick Park,10002.0,False,True
3855,Plimpton Playground,10452.0,False,True
3856,Plimpton Playground,10452.0,False,True
3857,Plimpton Playground,10452.0,False,True
3858,Fort Tryon Park,10040.0,False,True
3859,Garrison Playground,10451.0,False,True
3860,Grant Park,10456.0,False,True
3861,Pelham Bay Park,10464.0,False,True
3862,Pelham Bay Park,10464.0,False,True
3868,Van Cortlandt Park,10471.0,False,True
